Datum,Lokalzeit,Last [kW],Globalstrahlung [W/m2],Lufttemperatur [°C]
04.04.2022,17:15:00,35850.39,352.8,7.8
04.04.2022,17:30:00,37178.87,352.8,7.8
04.04.2022,17:45:00,38582.28,352.8,7.8
04.04.2022,18:00:00,40521.94,352.8,7.8
04.04.2022,18:15:00,42617.88,169.4,7.2
04.04.2022,18:30:00,45067.92,169.4,7.2
04.04.2022,18:45:00,46865.13,169.4,7.2
04.04.2022,19:00:00,48520.55,169.4,7.2
04.04.2022,19:15:00,49752.18,22.2,6.3
04.04.2022,19:30:00,50344.66,22.2,6.3
04.04.2022,19:45:00,51362.26,22.2,6.3
04.04.2022,20:00:00,52464.67,22.2,6.3
04.04.2022,20:15:00,54236.75,0,5.8
04.04.2022,20:30:00,54726.2,0,5.8
04.04.2022,20:45:00,54802.97,0,5.8
04.04.2022,21:00:00,54230.43,0,5.8
04.04.2022,21:15:00,53916.38,0,5.9
04.04.2022,21:30:00,53324.76,0,5.9
04.04.2022,21:45:00,52347.94,0,5.9
04.04.2022,22:00:00,51549.56,0,5.9
04.04.2022,22:15:00,52304.54,0,5.8
04.04.2022,22:30:00,50641.22,0,5.8
04.04.2022,22:45:00,50169.24,0,5.8
04.04.2022,23:00:00,48997.62,0,5.8
04.04.2022,23:15:00,48234.21,0,5.8
04.04.2022,23:30:00,47167.79,0,5.8
04.04.2022,23:45:00,46741.62,0,5.8
05.04.2022,00:00:00,45839.64,0,5.8
05.04.2022,00:15:00,45541.99,0,5.4
05.04.2022,00:30:00,44717.14,0,5.4
05.04.2022,00:45:00,44205.24,0,5.4
05.04.2022,01:00:00,43114.96,0,5.4
05.04.2022,01:15:00,43147.94,0,4.9
05.04.2022,01:30:00,42247.83,0,4.9
05.04.2022,01:45:00,42093.22,0,4.9
05.04.2022,02:00:00,40881.75,0,4.9
05.04.2022,02:15:00,41635.09,0,4.6
05.04.2022,02:30:00,42221.6,0,4.6
05.04.2022,02:45:00,41906.88,0,4.6
05.04.2022,03:00:00,41225.64,0,4.6
05.04.2022,03:15:00,42014.88,0,4.4
05.04.2022,03:30:00,41792.69,0,4.4
05.04.2022,03:45:00,41286.52,0,4.4
05.04.2022,04:00:00,40926.38,0,4.4
05.04.2022,04:15:00,41268.47,0,4.5
05.04.2022,04:30:00,41193.31,0,4.5
05.04.2022,04:45:00,41632.47,0,4.5
05.04.2022,05:00:00,42106.07,0,4.5
05.04.2022,05:15:00,43389.27,0,4.4
05.04.2022,05:30:00,44834.4,0,4.4
05.04.2022,05:45:00,46212.68,0,4.4
05.04.2022,06:00:00,47986.87,0,4.4
05.04.2022,06:15:00,49985.66,0,5
05.04.2022,06:30:00,51811.53,0,5
05.04.2022,06:45:00,53011.44,0,5
05.04.2022,07:00:00,54460.19,0,5
05.04.2022,07:15:00,54028.78,13.9,5.4
05.04.2022,07:30:00,54993.05,13.9,5.4
05.04.2022,07:45:00,54721.35,13.9,5.4
05.04.2022,08:00:00,55155.33,13.9,5.4
05.04.2022,08:15:00,55340,36.1,5.2
05.04.2022,08:30:00,54778.71,36.1,5.2
05.04.2022,08:45:00,54678.51,36.1,5.2
05.04.2022,09:00:00,54193.07,36.1,5.2
05.04.2022,09:15:00,53127.48,102.8,6.4
05.04.2022,09:30:00,52056.78,102.8,6.4
05.04.2022,09:45:00,51584.39,102.8,6.4
05.04.2022,10:00:00,50851.49,102.8,6.4
05.04.2022,10:15:00,51412.88,108.3,6.5
05.04.2022,10:30:00,51002.77,108.3,6.5
05.04.2022,10:45:00,50243.71,108.3,6.5
05.04.2022,11:00:00,48004.57,108.3,6.5
05.04.2022,11:15:00,46453.14,286.1,8.5
05.04.2022,11:30:00,47369.96,286.1,8.5
05.04.2022,11:45:00,48400.35,286.1,8.5
05.04.2022,12:00:00,48607.7,286.1,8.5
05.04.2022,12:15:00,45914.74,288.9,9.6
05.04.2022,12:30:00,41366.29,288.9,9.6
05.04.2022,12:45:00,39578.41,288.9,9.6
05.04.2022,13:00:00,39149.47,288.9,9.6
05.04.2022,13:15:00,39450.5,408.3,9.9
05.04.2022,13:30:00,40087.08,408.3,9.9
05.04.2022,13:45:00,39723.13,408.3,9.9
05.04.2022,14:00:00,39809.38,408.3,9.9
05.04.2022,14:15:00,41526.07,230.6,10.1
05.04.2022,14:30:00,40371.11,230.6,10.1
05.04.2022,14:45:00,41235.74,230.6,10.1
05.04.2022,15:00:00,39905.21,230.6,10.1
05.04.2022,15:15:00,37154.77,177.8,10.8
05.04.2022,15:30:00,39066.43,177.8,10.8
05.04.2022,15:45:00,38962,177.8,10.8
05.04.2022,16:00:00,37715.1,177.8,10.8
05.04.2022,16:15:00,39842.22,136.1,10.8
05.04.2022,16:30:00,41820.98,136.1,10.8
05.04.2022,16:45:00,42552.34,136.1,10.8
05.04.2022,17:00:00,42561.39,136.1,10.8
05.04.2022,17:15:00,43014.7,61.1,10.6
05.04.2022,17:30:00,43495.86,61.1,10.6
05.04.2022,17:45:00,44510.12,61.1,10.6
05.04.2022,18:00:00,44553.67,61.1,10.6
05.04.2022,18:15:00,45196.39,41.7,10.7
05.04.2022,18:30:00,46435.28,41.7,10.7
05.04.2022,18:45:00,47348.07,41.7,10.7
05.04.2022,19:00:00,47645.57,41.7,10.7
05.04.2022,19:15:00,48755.87,13.9,10.2
05.04.2022,19:30:00,48819.09,13.9,10.2
05.04.2022,19:45:00,49602.63,13.9,10.2
05.04.2022,20:00:00,50725.83,13.9,10.2
05.04.2022,20:15:00,52609.56,0,9.7
05.04.2022,20:30:00,52713.26,0,9.7
05.04.2022,20:45:00,53277.57,0,9.7
05.04.2022,21:00:00,52567.85,0,9.7
05.04.2022,21:15:00,52738.94,0,8.7
05.04.2022,21:30:00,52032.97,0,8.7
05.04.2022,21:45:00,50998.61,0,8.7
05.04.2022,22:00:00,49605.91,0,8.7
05.04.2022,22:15:00,49884.68,0,8.3
05.04.2022,22:30:00,48703.27,0,8.3
05.04.2022,22:45:00,48754.35,0,8.3
05.04.2022,23:00:00,47168.57,0,8.3
05.04.2022,23:15:00,46755.68,0,8.8
05.04.2022,23:30:00,45705.47,0,8.8
05.04.2022,23:45:00,44869.09,0,8.8
06.04.2022,00:00:00,44016.58,0,8.8
06.04.2022,00:15:00,43843.38,0,7.9
06.04.2022,00:30:00,43171.24,0,7.9
06.04.2022,00:45:00,42422.13,0,7.9
06.04.2022,01:00:00,41011.88,0,7.9
06.04.2022,01:15:00,41531.37,0,8.8
06.04.2022,01:30:00,40332.78,0,8.8
06.04.2022,01:45:00,40236.58,0,8.8
06.04.2022,02:00:00,39156.56,0,8.8
06.04.2022,02:15:00,40107.86,0,8.3
06.04.2022,02:30:00,39846.36,0,8.3
06.04.2022,02:45:00,39648.42,0,8.3
06.04.2022,03:00:00,38949,0,8.3
06.04.2022,03:15:00,39447.98,0,8.8
06.04.2022,03:30:00,38996.68,0,8.8
06.04.2022,03:45:00,38215.7,0,8.8
06.04.2022,04:00:00,38224.22,0,8.8
06.04.2022,04:15:00,38497.14,0,9
06.04.2022,04:30:00,38689.59,0,9
06.04.2022,04:45:00,39211.63,0,9
06.04.2022,05:00:00,39434.8,0,9
06.04.2022,05:15:00,41091.96,0,8.1
06.04.2022,05:30:00,42281.77,0,8.1
06.04.2022,05:45:00,43065.41,0,8.1
06.04.2022,06:00:00,44707.84,0,8.1
06.04.2022,06:15:00,46631.1,0,8.1
06.04.2022,06:30:00,48349.42,0,8.1
06.04.2022,06:45:00,49593.61,0,8.1
06.04.2022,07:00:00,49854.35,0,8.1
06.04.2022,07:15:00,50299.17,16.7,9.2
06.04.2022,07:30:00,50757.44,16.7,9.2
06.04.2022,07:45:00,50378.05,16.7,9.2
06.04.2022,08:00:00,49918.51,16.7,9.2
06.04.2022,08:15:00,50157.92,97.2,10.1
06.04.2022,08:30:00,49402,97.2,10.1
06.04.2022,08:45:00,48358.27,97.2,10.1
06.04.2022,09:00:00,47740.03,97.2,10.1
06.04.2022,09:15:00,45345.46,213.9,11.3
06.04.2022,09:30:00,43664.78,213.9,11.3
06.04.2022,09:45:00,43476.32,213.9,11.3
06.04.2022,10:00:00,43004.35,213.9,11.3
06.04.2022,10:15:00,42342.07,444.4,13.1
06.04.2022,10:30:00,40960.49,444.4,13.1
06.04.2022,10:45:00,39671.28,444.4,13.1
06.04.2022,11:00:00,38097.72,444.4,13.1
06.04.2022,11:15:00,37158.86,602.8,14.1
06.04.2022,11:30:00,37271.01,602.8,14.1
06.04.2022,11:45:00,38034.98,602.8,14.1
06.04.2022,12:00:00,37337.41,602.8,14.1
06.04.2022,12:15:00,32716.04,675,16.1
06.04.2022,12:30:00,30946.13,675,16.1
06.04.2022,12:45:00,29609.25,675,16.1
06.04.2022,13:00:00,28552.24,675,16.1
06.04.2022,13:15:00,29122.82,622.2,16.6
06.04.2022,13:30:00,29278.1,622.2,16.6
06.04.2022,13:45:00,28848.61,622.2,16.6
06.04.2022,14:00:00,29283.17,622.2,16.6
06.04.2022,14:15:00,29261.82,491.7,15.9
06.04.2022,14:30:00,29394.47,491.7,15.9
06.04.2022,14:45:00,30829.66,491.7,15.9
06.04.2022,15:00:00,31389.17,491.7,15.9
06.04.2022,15:15:00,31148.94,452.8,16.8
06.04.2022,15:30:00,31096.09,452.8,16.8
06.04.2022,15:45:00,31145.73,452.8,16.8
06.04.2022,16:00:00,32322.81,452.8,16.8
06.04.2022,16:15:00,32908.08,441.7,16.3
06.04.2022,16:30:00,33309.93,441.7,16.3
06.04.2022,16:45:00,35173.36,441.7,16.3
06.04.2022,17:00:00,35814.53,441.7,16.3
06.04.2022,17:15:00,36255.32,350,16.2
06.04.2022,17:30:00,37155.03,350,16.2
06.04.2022,17:45:00,37852.43,350,16.2
06.04.2022,18:00:00,39228.16,350,16.2
06.04.2022,18:15:00,40180.78,172.2,14.6
06.04.2022,18:30:00,41193.88,172.2,14.6
06.04.2022,18:45:00,41968.58,172.2,14.6
06.04.2022,19:00:00,43388.3,172.2,14.6
06.04.2022,19:15:00,45356.84,19.4,13.2
06.04.2022,19:30:00,45624.8,19.4,13.2
06.04.2022,19:45:00,46580.39,19.4,13.2
06.04.2022,20:00:00,47935.56,19.4,13.2
06.04.2022,20:15:00,50135.23,0,12.3
06.04.2022,20:30:00,50039.72,0,12.3
06.04.2022,20:45:00,49424.16,0,12.3
06.04.2022,21:00:00,48792.15,0,12.3
06.04.2022,21:15:00,49162.3,0,11.5
06.04.2022,21:30:00,48913.12,0,11.5
06.04.2022,21:45:00,48108.76,0,11.5
06.04.2022,22:00:00,47380.3,0,11.5
06.04.2022,22:15:00,48164.86,0,11
06.04.2022,22:30:00,47300.18,0,11
06.04.2022,22:45:00,46670.74,0,11
06.04.2022,23:00:00,45287.81,0,11
06.04.2022,23:15:00,44681.71,0,10.8
06.04.2022,23:30:00,43372.3,0,10.8
06.04.2022,23:45:00,42213.63,0,10.8
07.04.2022,00:00:00,40898.34,0,10.8
07.04.2022,00:15:00,40945.36,0,10.4
07.04.2022,00:30:00,39892.58,0,10.4
07.04.2022,00:45:00,39445.4,0,10.4
07.04.2022,01:00:00,38218.16,0,10.4
07.04.2022,01:15:00,38582.55,0,11
07.04.2022,01:30:00,37530.03,0,11
07.04.2022,01:45:00,37383.21,0,11
07.04.2022,02:00:00,36142.76,0,11
07.04.2022,02:15:00,37342.75,0,9.2
07.04.2022,02:30:00,36814.1,0,9.2
07.04.2022,02:45:00,37328.67,0,9.2
07.04.2022,03:00:00,36553.8,0,9.2
07.04.2022,03:15:00,37240.32,0,9.1
07.04.2022,03:30:00,36652.8,0,9.1
07.04.2022,03:45:00,36194.84,0,9.1
07.04.2022,04:00:00,36031.11,0,9.1
07.04.2022,04:15:00,36870.59,0,8.9
07.04.2022,04:30:00,36801.31,0,8.9
07.04.2022,04:45:00,37291.06,0,8.9
07.04.2022,05:00:00,38149.72,0,8.9
07.04.2022,05:15:00,39592.87,0,9.1
07.04.2022,05:30:00,40825.26,0,9.1
07.04.2022,05:45:00,42640.48,0,9.1
07.04.2022,06:00:00,44299.96,0,9.1
07.04.2022,06:15:00,46322.26,0,9.3
07.04.2022,06:30:00,47771.8,0,9.3
07.04.2022,06:45:00,48656.15,0,9.3
07.04.2022,07:00:00,49615.28,0,9.3
07.04.2022,07:15:00,48918.53,16.7,9.9
07.04.2022,07:30:00,49306.36,16.7,9.9
07.04.2022,07:45:00,49304.46,16.7,9.9
07.04.2022,08:00:00,48632.73,16.7,9.9
07.04.2022,08:15:00,46662.88,102.8,11.6
07.04.2022,08:30:00,45167.73,102.8,11.6
07.04.2022,08:45:00,44039.06,102.8,11.6
07.04.2022,09:00:00,44368.71,102.8,11.6
07.04.2022,09:15:00,42740.57,291.7,13.5
07.04.2022,09:30:00,42805.74,291.7,13.5
07.04.2022,09:45:00,42897.18,291.7,13.5
07.04.2022,10:00:00,43126.56,291.7,13.5
07.04.2022,10:15:00,43178.94,322.2,14
07.04.2022,10:30:00,40669.85,322.2,14
07.04.2022,10:45:00,38999.74,322.2,14
07.04.2022,11:00:00,39827.95,322.2,14
07.04.2022,11:15:00,40871.15,411.1,13.6
07.04.2022,11:30:00,42430.28,411.1,13.6
07.04.2022,11:45:00,44453.67,411.1,13.6
07.04.2022,12:00:00,45833.86,411.1,13.6
07.04.2022,12:15:00,41511.56,275,13.6
07.04.2022,12:30:00,38754.26,275,13.6
07.04.2022,12:45:00,38155.42,275,13.6
07.04.2022,13:00:00,39066.43,275,13.6
07.04.2022,13:15:00,40070.68,219.4,12.2
07.04.2022,13:30:00,41430.35,219.4,12.2
07.04.2022,13:45:00,42994.54,219.4,12.2
07.04.2022,14:00:00,44151.88,219.4,12.2
07.04.2022,14:15:00,45424.19,150,11.1
07.04.2022,14:30:00,45447.85,150,11.1
07.04.2022,14:45:00,45026.98,150,11.1
07.04.2022,15:00:00,45242.89,150,11.1
07.04.2022,15:15:00,44481.83,161.1,12.9
07.04.2022,15:30:00,42948.08,161.1,12.9
07.04.2022,15:45:00,42029.66,161.1,12.9
07.04.2022,16:00:00,41946.63,161.1,12.9
07.04.2022,16:15:00,41613.62,152.8,13.1
07.04.2022,16:30:00,42605.01,152.8,13.1
07.04.2022,16:45:00,43693.82,152.8,13.1
07.04.2022,17:00:00,44107.66,152.8,13.1
07.04.2022,17:15:00,45618.57,55.6,12.7
07.04.2022,17:30:00,47943.69,55.6,12.7
07.04.2022,17:45:00,49134.06,55.6,12.7
07.04.2022,18:00:00,50364.32,55.6,12.7
07.04.2022,18:15:00,51033.77,25,10.6
07.04.2022,18:30:00,50372.94,25,10.6
07.04.2022,18:45:00,51551.66,25,10.6
07.04.2022,19:00:00,51595.7,25,10.6
07.04.2022,19:15:00,51564.32,8.3,11.2
07.04.2022,19:30:00,51402.22,8.3,11.2
07.04.2022,19:45:00,51795.55,8.3,11.2
07.04.2022,20:00:00,51609.01,8.3,11.2
07.04.2022,20:15:00,53272.28,0,11.9
07.04.2022,20:30:00,53098.86,0,11.9
07.04.2022,20:45:00,52577.27,0,11.9
07.04.2022,21:00:00,51882.28,0,11.9
07.04.2022,21:15:00,51901.94,0,12.1
07.04.2022,21:30:00,50896.66,0,12.1
07.04.2022,21:45:00,49844.79,0,12.1
07.04.2022,22:00:00,48004.41,0,12.1
07.04.2022,22:15:00,48035.31,0,10.1
07.04.2022,22:30:00,47790.12,0,10.1
07.04.2022,22:45:00,47955.06,0,10.1
07.04.2022,23:00:00,47062.38,0,10.1
07.04.2022,23:15:00,46582.15,0,9.6
07.04.2022,23:30:00,45724.63,0,9.6
07.04.2022,23:45:00,45284.27,0,9.6
08.04.2022,00:00:00,43987.5,0,9.6
08.04.2022,00:15:00,43867.88,0,9.6
08.04.2022,00:30:00,43199.82,0,9.6
08.04.2022,00:45:00,42042.41,0,9.6
08.04.2022,01:00:00,40635.45,0,9.6
08.04.2022,01:15:00,40622.27,0,9.5
08.04.2022,01:30:00,39693.33,0,9.5
08.04.2022,01:45:00,39436.63,0,9.5
08.04.2022,02:00:00,38810.51,0,9.5
08.04.2022,02:15:00,39684.7,0,8.7
08.04.2022,02:30:00,39946.78,0,8.7
08.04.2022,02:45:00,39686.93,0,8.7
08.04.2022,03:00:00,39164.83,0,8.7
08.04.2022,03:15:00,40198.57,0,8.2
08.04.2022,03:30:00,39527.31,0,8.2
08.04.2022,03:45:00,39336.11,0,8.2
08.04.2022,04:00:00,38924.12,0,8.2
08.04.2022,04:15:00,39721.55,0,8
08.04.2022,04:30:00,39993.51,0,8
08.04.2022,04:45:00,39708.71,0,8
08.04.2022,05:00:00,40499.05,0,8
08.04.2022,05:15:00,41526.12,0,7.8
08.04.2022,05:30:00,42734.78,0,7.8
08.04.2022,05:45:00,44091.46,0,7.8
08.04.2022,06:00:00,45740.6,0,7.8
08.04.2022,06:15:00,47174.33,0,7.4
08.04.2022,06:30:00,49202.43,0,7.4
08.04.2022,06:45:00,49848.03,0,7.4
08.04.2022,07:00:00,50805.52,0,7.4
08.04.2022,07:15:00,51050,13.9,8.3
08.04.2022,07:30:00,51864.61,13.9,8.3
08.04.2022,07:45:00,51424.71,13.9,8.3
08.04.2022,08:00:00,52074.92,13.9,8.3
08.04.2022,08:15:00,51751.05,63.9,8.3
08.04.2022,08:30:00,51569.75,63.9,8.3
08.04.2022,08:45:00,51037.71,63.9,8.3
08.04.2022,09:00:00,50442.13,63.9,8.3
08.04.2022,09:15:00,49241.93,75,8.3
08.04.2022,09:30:00,48075.18,75,8.3
08.04.2022,09:45:00,48413.44,75,8.3
08.04.2022,10:00:00,48170.63,75,8.3
08.04.2022,10:15:00,48262.02,122.2,8.9
08.04.2022,10:30:00,49062.87,122.2,8.9
08.04.2022,10:45:00,50451.61,122.2,8.9
08.04.2022,11:00:00,49728.11,122.2,8.9
08.04.2022,11:15:00,48735.98,277.8,10.3
08.04.2022,11:30:00,48079.13,277.8,10.3
08.04.2022,11:45:00,49108.43,277.8,10.3
08.04.2022,12:00:00,47802.03,277.8,10.3
08.04.2022,12:15:00,44362.19,322.2,13.3
08.04.2022,12:30:00,40970.45,322.2,13.3
08.04.2022,12:45:00,40024.01,322.2,13.3
08.04.2022,13:00:00,39492.27,322.2,13.3
08.04.2022,13:15:00,39444.69,383.3,14.7
08.04.2022,13:30:00,40452.14,383.3,14.7
08.04.2022,13:45:00,41849.3,383.3,14.7
08.04.2022,14:00:00,41985.33,383.3,14.7
08.04.2022,14:15:00,41566.86,236.1,15.3
08.04.2022,14:30:00,41118.46,236.1,15.3
08.04.2022,14:45:00,40713.39,236.1,15.3
08.04.2022,15:00:00,39781.74,236.1,15.3
08.04.2022,15:15:00,39789.51,316.7,15.3
08.04.2022,15:30:00,41493.26,316.7,15.3
08.04.2022,15:45:00,42640.47,316.7,15.3
08.04.2022,16:00:00,42921.84,316.7,15.3
08.04.2022,16:15:00,43037.72,127.8,14.4
08.04.2022,16:30:00,43598.88,127.8,14.4
08.04.2022,16:45:00,45118.15,127.8,14.4
08.04.2022,17:00:00,45146.47,127.8,14.4
08.04.2022,17:15:00,45942.05,80.6,12.7
08.04.2022,17:30:00,46187.05,80.6,12.7
08.04.2022,17:45:00,46261.94,80.6,12.7
08.04.2022,18:00:00,45883.03,80.6,12.7
08.04.2022,18:15:00,44744.54,158.3,13.1
08.04.2022,18:30:00,44217.33,158.3,13.1
08.04.2022,18:45:00,45870.9,158.3,13.1
08.04.2022,19:00:00,47497.29,158.3,13.1
08.04.2022,19:15:00,47619.22,19.4,12.8
08.04.2022,19:30:00,47454.36,19.4,12.8
08.04.2022,19:45:00,47844.19,19.4,12.8
08.04.2022,20:00:00,48074.48,19.4,12.8
08.04.2022,20:15:00,50524.86,0,12.2
08.04.2022,20:30:00,51373.19,0,12.2
08.04.2022,20:45:00,51244.97,0,12.2
08.04.2022,21:00:00,50487.4,0,12.2
08.04.2022,21:15:00,50568.71,0,12.4
08.04.2022,21:30:00,49384.31,0,12.4
08.04.2022,21:45:00,48840.22,0,12.4
08.04.2022,22:00:00,47400.73,0,12.4
08.04.2022,22:15:00,47926.18,0,14.2
08.04.2022,22:30:00,47085.67,0,14.2
08.04.2022,22:45:00,46222.02,0,14.2
08.04.2022,23:00:00,45145.48,0,14.2
08.04.2022,23:15:00,44707.22,0,14.5
08.04.2022,23:30:00,43679.85,0,14.5
08.04.2022,23:45:00,42356.92,0,14.5
09.04.2022,00:00:00,42036.06,0,14.5
09.04.2022,00:15:00,42810.29,0,13.9
09.04.2022,00:30:00,42261.08,0,13.9
09.04.2022,00:45:00,41012.68,0,13.9
09.04.2022,01:00:00,40063.71,0,13.9
09.04.2022,01:15:00,40166.04,0,10.8
09.04.2022,01:30:00,39601.16,0,10.8
09.04.2022,01:45:00,39653.93,0,10.8
09.04.2022,02:00:00,38920.87,0,10.8
09.04.2022,02:15:00,39660.84,0,9.3
09.04.2022,02:30:00,39203.82,0,9.3
09.04.2022,02:45:00,39324.14,0,9.3
09.04.2022,03:00:00,38803.37,0,9.3
09.04.2022,03:15:00,40508.73,0,5.2
09.04.2022,03:30:00,40062.64,0,5.2
09.04.2022,03:45:00,40567.62,0,5.2
09.04.2022,04:00:00,40405.05,0,5.2
09.04.2022,04:15:00,41407.16,0,3.6
09.04.2022,04:30:00,41474.99,0,3.6
09.04.2022,04:45:00,41471.69,0,3.6
09.04.2022,05:00:00,42013.27,0,3.6
09.04.2022,05:15:00,42976.07,0,3.4
09.04.2022,05:30:00,43808.95,0,3.4
09.04.2022,05:45:00,44112.52,0,3.4
09.04.2022,06:00:00,44918.77,0,3.4
09.04.2022,06:15:00,44542.59,0,3.4
09.04.2022,06:30:00,45424.76,0,3.4
09.04.2022,06:45:00,45592.05,0,3.4
09.04.2022,07:00:00,45673.98,0,3.4
09.04.2022,07:15:00,44593.98,5.6,2.9
09.04.2022,07:30:00,44734.34,5.6,2.9
09.04.2022,07:45:00,44966.27,5.6,2.9
09.04.2022,08:00:00,45988.56,5.6,2.9
09.04.2022,08:15:00,46712.06,27.8,2.1
09.04.2022,08:30:00,46755.44,27.8,2.1
09.04.2022,08:45:00,47348.34,27.8,2.1
09.04.2022,09:00:00,47314.88,27.8,2.1
09.04.2022,09:15:00,47521.94,75,2.6
09.04.2022,09:30:00,46672.71,75,2.6
09.04.2022,09:45:00,46052.82,75,2.6
09.04.2022,10:00:00,43387.13,75,2.6
09.04.2022,10:15:00,42293.58,227.8,4.9
09.04.2022,10:30:00,41172.88,227.8,4.9
09.04.2022,10:45:00,40452.87,227.8,4.9
09.04.2022,11:00:00,40095.2,227.8,4.9
09.04.2022,11:15:00,39298.47,300,5.4
09.04.2022,11:30:00,38486.86,300,5.4
09.04.2022,11:45:00,39180.45,300,5.4
09.04.2022,12:00:00,40509.6,300,5.4
09.04.2022,12:15:00,38208.97,366.7,6.1
09.04.2022,12:30:00,36506.6,366.7,6.1
09.04.2022,12:45:00,34726.34,366.7,6.1
09.04.2022,13:00:00,34370.09,366.7,6.1
09.04.2022,13:15:00,35497.66,500,7.8
09.04.2022,13:30:00,35696.19,500,7.8
09.04.2022,13:45:00,34345.99,500,7.8
09.04.2022,14:00:00,36730.47,500,7.8
09.04.2022,14:15:00,35236.82,433.3,8.4
09.04.2022,14:30:00,33032.46,433.3,8.4
09.04.2022,14:45:00,34691,433.3,8.4
09.04.2022,15:00:00,34335.4,433.3,8.4
09.04.2022,15:15:00,34429.88,675,9.2
09.04.2022,15:30:00,32278.94,675,9.2
09.04.2022,15:45:00,32724.89,675,9.2
09.04.2022,16:00:00,31797.87,675,9.2
09.04.2022,16:15:00,32025.71,591.7,9.2
09.04.2022,16:30:00,32703.34,591.7,9.2
09.04.2022,16:45:00,33240.48,591.7,9.2
09.04.2022,17:00:00,33679.74,591.7,9.2
09.04.2022,17:15:00,35766.89,419.4,7.7
09.04.2022,17:30:00,37628.87,419.4,7.7
09.04.2022,17:45:00,37335.19,419.4,7.7
09.04.2022,18:00:00,39748.16,419.4,7.7
09.04.2022,18:15:00,40715.49,72.2,6.8
09.04.2022,18:30:00,42795.87,72.2,6.8
09.04.2022,18:45:00,44488.26,72.2,6.8
09.04.2022,19:00:00,44294.19,72.2,6.8
09.04.2022,19:15:00,45469.78,33.3,6.3
09.04.2022,19:30:00,46316.57,33.3,6.3
09.04.2022,19:45:00,46773.53,33.3,6.3
09.04.2022,20:00:00,48005.35,33.3,6.3
09.04.2022,20:15:00,49429.59,0,5.5
09.04.2022,20:30:00,49966.34,0,5.5
09.04.2022,20:45:00,49802.88,0,5.5
09.04.2022,21:00:00,49588.24,0,5.5
09.04.2022,21:15:00,50044.7,0,4.6
09.04.2022,21:30:00,48961.65,0,4.6
09.04.2022,21:45:00,48032.61,0,4.6
09.04.2022,22:00:00,46334.19,0,4.6
09.04.2022,22:15:00,47360.25,0,4.7
09.04.2022,22:30:00,46537.97,0,4.7
09.04.2022,22:45:00,46275.98,0,4.7
09.04.2022,23:00:00,45217.92,0,4.7
09.04.2022,23:15:00,44108.92,0,4.1
09.04.2022,23:30:00,43304.85,0,4.1
09.04.2022,23:45:00,43467.4,0,4.1
10.04.2022,00:00:00,42216.55,0,4.1
10.04.2022,00:15:00,42333.5,0,3.6
10.04.2022,00:30:00,41418.18,0,3.6
10.04.2022,00:45:00,41088.94,0,3.6
10.04.2022,01:00:00,40657.55,0,3.6
10.04.2022,01:15:00,40710.79,0,3.1
10.04.2022,01:30:00,40203.98,0,3.1
10.04.2022,01:45:00,40581.89,0,3.1
10.04.2022,02:00:00,39906.83,0,3.1
10.04.2022,02:15:00,40270.87,0,2.7
10.04.2022,02:30:00,40155.54,0,2.7
10.04.2022,02:45:00,39779.63,0,2.7
10.04.2022,03:00:00,39662.57,0,2.7
10.04.2022,03:15:00,40326.91,0,2.6
10.04.2022,03:30:00,39665.24,0,2.6
10.04.2022,03:45:00,39715.95,0,2.6
10.04.2022,04:00:00,39320.32,0,2.6
10.04.2022,04:15:00,39794.54,0,1.9
10.04.2022,04:30:00,39980.16,0,1.9
10.04.2022,04:45:00,39925,0,1.9
10.04.2022,05:00:00,40332.24,0,1.9
10.04.2022,05:15:00,41174.68,0,1.1
10.04.2022,05:30:00,41778.66,0,1.1
10.04.2022,05:45:00,42195.86,0,1.1
10.04.2022,06:00:00,42367.15,0,1.1
10.04.2022,06:15:00,41944.21,0,0.4
10.04.2022,06:30:00,42731.64,0,0.4
10.04.2022,06:45:00,42621.39,0,0.4
10.04.2022,07:00:00,42545.71,0,0.4
10.04.2022,07:15:00,41710.8,30.6,1.3
10.04.2022,07:30:00,41216.84,30.6,1.3
10.04.2022,07:45:00,40542.47,30.6,1.3
10.04.2022,08:00:00,39317.01,30.6,1.3
10.04.2022,08:15:00,38774.29,133.3,3.9
10.04.2022,08:30:00,37765.9,133.3,3.9
10.04.2022,08:45:00,37367.49,133.3,3.9
10.04.2022,09:00:00,36711.62,133.3,3.9
10.04.2022,09:15:00,36136.02,302.8,5.8
10.04.2022,09:30:00,35340.24,302.8,5.8
10.04.2022,09:45:00,35252.68,302.8,5.8
10.04.2022,10:00:00,34744.05,302.8,5.8
10.04.2022,10:15:00,35149.3,488.9,6
10.04.2022,10:30:00,33899.3,488.9,6
10.04.2022,10:45:00,33366.06,488.9,6
10.04.2022,11:00:00,34465.52,488.9,6
10.04.2022,11:15:00,33152.9,433.3,7.4
10.04.2022,11:30:00,33229.11,433.3,7.4
10.04.2022,11:45:00,34118.28,433.3,7.4
10.04.2022,12:00:00,33529.13,433.3,7.4
10.04.2022,12:15:00,32133.73,577.8,7.6
10.04.2022,12:30:00,32705.99,577.8,7.6
10.04.2022,12:45:00,31132.49,577.8,7.6
10.04.2022,13:00:00,29678.76,577.8,7.6
10.04.2022,13:15:00,29532.03,347.2,9.6
10.04.2022,13:30:00,29194.77,347.2,9.6
